dest_tenant,source_tenant,purchase_issue_id,invoice_id,invoice_no,pr_type,invoice_tenant,is_invoice_tenant_same,purchase_issue_status
th213,th214,858811,103693,SD2327096455,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858812,109031,271000949049,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858813,104293,SD2327123572,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858814,107975,271000850076,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858815,109330,5613029056,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858816,103796,SD2327101711,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858817,13683,271000925855,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858818,102522,SD2327138549,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858819,109280,6613011977,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858821,109380,271000915171,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858822,109182,6613016778,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858823,110731,271000956554,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858825,52504,271000906388,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858826,12095,24033304,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858827,112088,SD2427114746,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858828,55520,5613030832,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858829,109380,271000915171,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858830,102495,SD2327138547,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858831,19021,6613011978,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858832,51755,271000903020,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858833,13858,271000929145,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858834,19524,6613013761,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858835,104153,SD2327101712,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858836,104236,SD2327107598,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858837,109470,271000909067,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858839,102522,SD2327138549,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858838,109330,5613029056,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858840,109542,271000913924,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858841,107987,4613030106,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858842,51821,271000904855,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858843,19524,6613013761,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858844,109391,271000919049,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858845,44726,221022163272,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858846,55436,5613031639,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858847,13659,271000924229,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858848,44525,221022163514,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858849,109470,271000909067,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858851,109031,271000949049,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858850,55096,5613030262,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858853,109347,5613031193,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858852,12465,241022148744,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858855,109470,271000909067,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858856,109636,5613020533,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858857,52475,231022144051,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858858,109391,271000919049,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858859,55660,5613030259,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858861,19319,6613014280,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858860,109064,241022143555,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858863,11003,231022165014,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858862,14145,271000924901,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858864,107867,271000860525,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858865,107970,4613027630,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858866,12489,241022147108,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858867,109470,271000909067,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858869,19181,6613012537,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858868,52475,231022144051,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858870,12161,24035312,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858871,13659,271000924229,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858872,12606,241022146283,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858873,107867,271000860525,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858874,109330,5613029056,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858875,110867,241022155064,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858877,109347,5613031193,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858878,109470,271000909067,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858879,12362,241022144986,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858880,55787,5613029059,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858882,11003,231022165014,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858881,109759,271000880588,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858883,109031,271000949049,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858885,109330,5613029056,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858887,12465,241022148744,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858886,109380,271000915171,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858888,109391,271000919049,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858890,12579,241022150718,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858889,109255,6613016766,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858891,13659,271000924229,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858892,55787,5613029059,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858893,12489,241022147108,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858895,12810,241022148077,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858894,109330,5613029056,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858896,109391,271000919049,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858897,12840,241022152357,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858898,55755,5613028421,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858899,109907,231022155105,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858900,109391,271000919049,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858902,109542,271000913924,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858904,51520,271000917017,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858903,12489,241022147108,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858905,109399,231022159242,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858907,14145,271000924901,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858906,39406,SIMH/P/25/002662,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858908,39406,SIMH/P/25/002662,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858909,51044,231022157487,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858911,12647,241022150603,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858912,12820,241022149944,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858913,49719,18667,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858914,103796,SD2327101711,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858916,109337,19399,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858915,12631,241022147182,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858917,12253,241022140901,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858918,41212,SD2427067538,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858919,49719,18667,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858921,104237,SD2327132861,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858922,51500,231022157850,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858924,51475,231022157113,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858923,44617,22231003101761,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858925,103693,SD2327096455,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858926,14467,24251003100034,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858927,12527,241022151059,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858929,11252,23241003102744,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858930,101818,MH22B1317109,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858928,100172,SD2227014604,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858931,13747,24251003100645,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858932,61142,A006431,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858933,103796,SD2327101711,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858934,101706,SD2327138548,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858935,33229,HEL2425/GIS00359,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858937,102354,SP/23-24/2118,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858938,34324,FBH2425/DS100305,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858936,103796,SD2327101711,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858939,102354,SP/23-24/2118,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858940,101384,SD2327138551,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858942,103923,SD2327124169,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858943,34920,GD159/24-25,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858944,38476,WAYOPRIME/0621,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858946,34920,GD159/24-25,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858947,104008,SD2327135471,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858948,38644,WAYOPRIME/0220,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858950,103693,SD2327096455,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858949,101928,SM/23/07791,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858951,40009,SM/24/002716,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858952,38660,WAYOPRIME/0659,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858955,104153,SD2327101712,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858954,102398,SM/23/08050,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858953,102466,SD2327135665,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858956,101928,SM/23/07791,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858958,111964,SM/24/006193,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858957,38704,WAYOMAX/0209,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858959,104520,SD2327108431,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858960,36027,S/302,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858961,36317,S/576,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858962,104028,SD2327135660,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858963,35519,MUMGST2425/3225,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858964,103693,SD2327096455,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858965,109275,OS2712550282,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858969,104280,SD2327135661,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858970,109623,OS2712469490,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858971,19155,6273241157,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858973,65235,6273222396,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858972,37432,SD2427049082,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858974,100418,OS2712371438,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858975,102522,SD2327138549,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858976,100349,OS2712366011,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858977,110427,9816158539,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858978,104293,SD2327123572,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858979,109281,OS2712534202,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858981,112311,SD2427112868,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858982,37420,OS2712501283,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858984,57499,9017090745,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858983,112107,SD2427116191,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858985,111748,OS2712558135,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858986,37567,OS2712526210,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858987,102056,SD2327042040,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858989,109973,OS2712483587,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858988,57225,9017102955,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858990,109973,OS2712483587,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858991,102014,SD2327041240,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858992,109623,OS2712469490,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858994,36595,OS2712539333,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858995,103923,SD2327124169,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858997,104316,SD2327110635,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858996,37696,OS2712508433,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858998,111854,OS2712559416,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,858999,10001,024/24/S/219,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859001,108256,OS2712371437,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859002,10191,024/24/S/91,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859003,109279,OS2712502327,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859004,103843,SD2327102066,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859005,10001,024/24/S/219,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859007,38111,OS2712501286,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859009,109908,OS2712470845,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859008,35321,FY24/0137,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859010,102522,SD2327138549,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859011,109004,A0205-24A0000026,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859012,18427,635/24/SC/43,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859014,35930,OS2712539335,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859013,102522,SD2327138549,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859015,101044,MH22B1315991,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859016,101384,SD2327138551,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859017,19602,62824OR2AH00871,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859018,19380,628/24/S9-473,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859019,102887,SD2327056694,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859020,19104,62824OR2AH01766,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859021,59494,3832045616,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859022,103796,SD2327101711,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859023,39953,VEL-09,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859025,42049,1223707202,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859024,102111,SD2327035064,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859026,102308,SD2327135664,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859027,101733,SD2327138550,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859028,42033,1223706661,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859030,103208,SD2327031855,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859032,10093,1243705290,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859034,109293,MM-00012,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859033,104293,SD2327123572,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859035,109709,1233707474,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859036,101384,SD2327138551,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859037,49507,1233710769,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859039,10464,1243703992,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859038,101384,SD2327138551,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859042,100387,SI0000008780,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859040,103969,SD2327132824,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859041,48592,1233707060,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859043,35194,SD2427001402,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859044,10166,1243704338,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859045,38408,SI0000001834,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859046,48512,1233706693,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859047,103096,SD2327064012,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859049,109709,1233707474,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859048,102175,SI0000010129,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859050,109215,SD2427027473,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859051,39510,SI0000005535,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859052,38896,SI0000005750,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859053,10166,1243704338,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859055,40869,SI0000006721,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859054,109219,SD2427020804,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859056,48592,1233707060,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859057,10464,1243703992,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859058,103796,SD2327101711,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859059,34095,ETS/187,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859060,10349,1243702521,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859061,104788,SD2327112901,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859062,49129,1233709570,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859063,33000,ME/2425/GI/0287,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859066,33326,ME/2425/GI/0171,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859065,102308,SD2327135664,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859064,49325,1233708546,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859068,33000,ME/2425/GI/0287,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859069,48592,1233707060,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859070,101384,SD2327138551,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859074,110997,BH/961,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859072,101733,SD2327138550,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859073,109396,BH/520,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859075,40415,SD2427108230,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859076,109396,BH/520,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859077,34978,EPIN-2754,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859079,35336,EPIN-1389,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859078,110997,BH/961,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859083,109335,SD2427041672,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859080,100172,SD2227014604,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859081,109396,BH/520,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859085,40930,SD2427076404,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859088,35918,I24246202029,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859087,103693,SD2327096455,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859089,103796,SD2327101711,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859092,109358,SD2427090345,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859090,36555,I24246201370,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859091,33904,EG103,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859093,36555,I24246201370,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859094,34008,EG127,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859096,51366,2310000053,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859095,37836,SD2427016019,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859098,109392,19I3B07852,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859097,101384,SD2327138551,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859100,50541,2310000760,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859101,50280,19I3B09475,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859102,102056,SD2327042040,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859104,103806,SD2327061033,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859103,50541,2310000760,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859105,109392,19I3B07852,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859106,50247,19I3B05274,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859107,104602,SD2327089537,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859108,112170,SD2427116751,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859109,102522,SD2327138549,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859110,11690,19I2405889,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859112,109723,19I3B06887,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859113,109392,19I3B07852,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859114,104080,SD2327096748,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859115,109266,21289,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859116,102056,SD2327042040,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859118,11690,19I2405889,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859119,50163,19I3B08860,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859120,104316,SD2327110635,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859122,109392,19I3B07852,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859124,109536,19I3B05631,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859123,109360,SD2427070641,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859121,111730,MUM24-25TM/00698,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859125,103969,SD2327132824,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859127,109122,19I2402328,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859128,109572,SD2427080213,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859129,109536,19I3B05631,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859132,109392,19I3B07852,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859130,104280,SD2327135661,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
th213,th214,859131,42756,0001000399,PURCHASE_RETURN,th214,True,READY_FOR_RACKING
