id,ucode,batch,return_reason,return_quantity,purchase_issue_id,created_on,updated_on,bin,discount_percentage,name,expiry,mrp,discount_amount,discount_on,epr,sgst,cgst,igst,sgst_amount,cgst_amount,igst_amount,amount,purchase_rate,brand,division,item_type,pts,gst_applicable,pr,assigned_bin,status,pre_purchase_issue_id,ppio_in_PR,source_debit_note_number,source_tenant,update_pre_purchase_query,delete_purchase_issue_item_query
717189,X35257,MV014,EXPIRED,1,686447,2025-07-03 14:15:36,2025-07-03 14:15:36,,0.00,COSVATE G PLUS PLUS TUBE OF 20GM CREAM,2025-03-31,65.00,0.00,EPR,32.39,9.00,9.00,0.00,2.92,2.92,0.00,38.22,,,DEFAULT (ERIS OAKNET HEALTHCARE PRIVATE LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-825,IN_RACK,573825,573825,DR0214-25A003734,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 573825",DELETE FROM th214.purchase_issue_item WHERE id = 717189
717192,X35257,MV014,EXPIRED,1,686450,2025-07-03 14:15:36,2025-07-03 14:15:36,,0.00,COSVATE G PLUS PLUS TUBE OF 20GM CREAM,2025-03-31,65.00,0.00,EPR,32.39,9.00,9.00,0.00,2.92,2.92,0.00,38.22,,,DEFAULT (ERIS OAKNET HEALTHCARE PRIVATE LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-825,IN_RACK,594336,594336,DR0214-25A003734,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 594336",DELETE FROM th214.purchase_issue_item WHERE id = 717192
717196,X35257,MV014,EXPIRED,1,686454,2025-07-03 14:15:37,2025-07-03 14:15:37,,0.00,COSVATE G PLUS PLUS TUBE OF 20GM CREAM,2025-03-31,65.00,0.00,EPR,32.39,9.00,9.00,0.00,2.92,2.92,0.00,38.22,,ERIS OAKNET HEALTHCARE PRIVATE LIMITED,DEFAULT (ERIS OAKNET HEALTHCARE PRIVATE LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-825,IN_RACK,625789,625789,DR0214-25A003734,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 625789",DELETE FROM th214.purchase_issue_item WHERE id = 717196
717197,X35257,MV014,EXPIRED,1,686455,2025-07-03 14:15:37,2025-07-03 14:15:37,,0.00,COSVATE G PLUS PLUS TUBE OF 20GM CREAM,2025-03-31,65.00,0.00,EPR,32.39,9.00,9.00,0.00,2.92,2.92,0.00,38.22,,ERIS OAKNET HEALTHCARE PRIVATE LIMITED,DEFAULT (ERIS OAKNET HEALTHCARE PRIVATE LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-825,IN_RACK,651477,651477,DR0214-25A003734,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 651477",DELETE FROM th214.purchase_issue_item WHERE id = 717197
717189,X35257,MV014,EXPIRED,1,686447,2025-07-03 14:15:36,2025-07-03 14:15:36,,0.00,COSVATE G PLUS PLUS TUBE OF 20GM CREAM,2025-03-31,65.00,0.00,EPR,32.39,9.00,9.00,0.00,2.92,2.92,0.00,38.22,,,DEFAULT (ERIS OAKNET HEALTHCARE PRIVATE LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-825,IN_RACK,573825,573825,DR0214-25A003734,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 573825",DELETE FROM th214.purchase_issue_item WHERE id = 717189
717192,X35257,MV014,EXPIRED,1,686450,2025-07-03 14:15:36,2025-07-03 14:15:36,,0.00,COSVATE G PLUS PLUS TUBE OF 20GM CREAM,2025-03-31,65.00,0.00,EPR,32.39,9.00,9.00,0.00,2.92,2.92,0.00,38.22,,,DEFAULT (ERIS OAKNET HEALTHCARE PRIVATE LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-825,IN_RACK,594336,594336,DR0214-25A003734,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 594336",DELETE FROM th214.purchase_issue_item WHERE id = 717192
717196,X35257,MV014,EXPIRED,1,686454,2025-07-03 14:15:37,2025-07-03 14:15:37,,0.00,COSVATE G PLUS PLUS TUBE OF 20GM CREAM,2025-03-31,65.00,0.00,EPR,32.39,9.00,9.00,0.00,2.92,2.92,0.00,38.22,,ERIS OAKNET HEALTHCARE PRIVATE LIMITED,DEFAULT (ERIS OAKNET HEALTHCARE PRIVATE LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-825,IN_RACK,625789,625789,DR0214-25A003734,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 625789",DELETE FROM th214.purchase_issue_item WHERE id = 717196
717197,X35257,MV014,EXPIRED,1,686455,2025-07-03 14:15:37,2025-07-03 14:15:37,,0.00,COSVATE G PLUS PLUS TUBE OF 20GM CREAM,2025-03-31,65.00,0.00,EPR,32.39,9.00,9.00,0.00,2.92,2.92,0.00,38.22,,ERIS OAKNET HEALTHCARE PRIVATE LIMITED,DEFAULT (ERIS OAKNET HEALTHCARE PRIVATE LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-825,IN_RACK,651477,651477,DR0214-25A003734,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 651477",DELETE FROM th214.purchase_issue_item WHERE id = 717197
723886,J11889,EE230036,EXPIRED,1,693104,2025-07-04 13:34:10,2025-07-04 13:34:10,AM2-R23-S04-002,0.00,NUVOX FREEZDOL FOR MUSCULAR & JOINT PAIN GEL 50GM,2025-04-30,225.00,0.00,EPR,130.18,0.00,0.00,0.00,0.00,0.00,0.00,130.18,,NUVOX HEALTHCARE,DEFAULT (NUVOX HEALTHCARE),EXPIRED,0.00,0,0.00,PR0-R00-S00-052,IN_RACK,662587,662587,DR0214-25A004226,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 662587",DELETE FROM th214.purchase_issue_item WHERE id = 723886
725252,F69080,WDT-623,EXPIRED,1,694174,2025-07-05 10:26:06,2025-07-05 10:26:06,AQ2-R13-S03-001,0.00,PARAZIL STRIP OF 10 TABLETS,2025-06-30,120.00,0.00,EPR,69.50,0.00,0.00,0.00,0.00,0.00,0.00,69.50,,SKYLIGHT PHARMACEUTICALS PVT LTD,DEFAULT (SKYLIGHT PHARMACEUTICALS PVT LTD),EXPIRED,0.00,0,0.00,PR0-R00-S00-012,IN_RACK,666162,666163,DR0214-25A003780,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 666162",DELETE FROM th214.purchase_issue_item WHERE id = 725252
734361,Y91071,UN182092,EXPIRED,1,702484,2025-07-07 08:05:23,2025-07-07 08:05:22,,0.00,LOX VISCOUS 2% BOTTLE OF 100ML SOLUTION,2025-01-31,65.90,0.00,EPR,47.04,6.00,6.00,0.00,2.82,2.82,0.00,52.68,,NEON LABORATORIES LIMITED,DEFAULT (NEON LABORATORIES LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-883,IN_RACK,622965,622965,DR0214-25A003768,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 622965",DELETE FROM th214.purchase_issue_item WHERE id = 734361
734362,335022,UN114069,EXPIRED,1,702485,2025-07-07 08:05:23,2025-07-07 08:05:23,,0.00,LABLOL 100MG STRIP OF 10 TABLETS,2025-01-31,169.50,0.00,EPR,90.00,6.00,6.00,0.00,5.40,5.40,0.00,100.80,,NEON LABORATORIES LIMITED,DEFAULT (NEON LABORATORIES LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-883,IN_RACK,623366,623366,DR0214-25A003768,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 623366",DELETE FROM th214.purchase_issue_item WHERE id = 734362
734363,123760,N129,EXPIRED,1,702486,2025-07-07 08:05:24,2025-07-07 08:05:23,,0.00,NIPCARE TUBE OF 20GM CREAM,2025-01-31,170.00,0.00,EPR,115.00,6.00,6.00,0.00,6.90,6.90,0.00,128.80,,NEON LABORATORIES LIMITED,DEFAULT (NEON LABORATORIES LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-883,IN_RACK,624990,624990,DR0214-25A003768,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 624990",DELETE FROM th214.purchase_issue_item WHERE id = 734363
734365,123760,N129,EXPIRED,1,702488,2025-07-07 08:05:24,2025-07-07 08:05:24,,0.00,NIPCARE TUBE OF 20GM CREAM,2025-01-31,170.00,0.00,EPR,115.00,6.00,6.00,0.00,6.90,6.90,0.00,128.80,,NEON LABORATORIES LIMITED,DEFAULT (NEON LABORATORIES LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-883,IN_RACK,635150,635150,DR0214-25A003768,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 635150",DELETE FROM th214.purchase_issue_item WHERE id = 734365
734364,153175,UN112018,EXPIRED,1,702487,2025-07-07 08:05:24,2025-07-07 08:05:24,,0.00,RITROD STRIP OF 10 TABLETS,2025-02-28,184.50,0.00,EPR,121.83,6.00,6.00,0.00,7.31,7.31,0.00,136.45,,NEON LABORATORIES LIMITED,DEFAULT (NEON LABORATORIES LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-883,IN_RACK,634391,634391,DR0214-25A003768,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 634391",DELETE FROM th214.purchase_issue_item WHERE id = 734364
734363,123760,N129,EXPIRED,1,702486,2025-07-07 08:05:24,2025-07-07 08:05:23,,0.00,NIPCARE TUBE OF 20GM CREAM,2025-01-31,170.00,0.00,EPR,115.00,6.00,6.00,0.00,6.90,6.90,0.00,128.80,,NEON LABORATORIES LIMITED,DEFAULT (NEON LABORATORIES LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-883,IN_RACK,624990,624990,DR0214-25A003768,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 624990",DELETE FROM th214.purchase_issue_item WHERE id = 734363
734365,123760,N129,EXPIRED,1,702488,2025-07-07 08:05:24,2025-07-07 08:05:24,,0.00,NIPCARE TUBE OF 20GM CREAM,2025-01-31,170.00,0.00,EPR,115.00,6.00,6.00,0.00,6.90,6.90,0.00,128.80,,NEON LABORATORIES LIMITED,DEFAULT (NEON LABORATORIES LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-883,IN_RACK,635150,635150,DR0214-25A003768,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 635150",DELETE FROM th214.purchase_issue_item WHERE id = 734365
734368,168230,203MBAP2,EXPIRED,1,702491,2025-07-07 08:05:25,2025-07-07 08:05:24,,0.00,TEGRITAL CR 400MG STRIP OF 10 TABLETS,2025-01-31,51.13,0.00,EPR,36.74,6.00,6.00,0.00,2.20,2.20,0.00,41.15,,NOVARTIS INDIA LTD,NEURO SCIENCE (NOVARTIS INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-608,IN_RACK,633805,633805,DR0214-25A003604,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 633805",DELETE FROM th214.purchase_issue_item WHERE id = 734368
734370,168230,510MBAP2,EXPIRED,1,702493,2025-07-07 08:05:25,2025-07-07 08:05:25,,0.00,TEGRITAL CR 400MG STRIP OF 10 TABLETS,2025-04-30,51.13,0.00,EPR,33.32,6.00,6.00,0.00,2.00,2.00,0.00,37.32,,NOVARTIS INDIA LTD,NEURO SCIENCE (NOVARTIS INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-608,IN_RACK,647727,647727,DR0214-25A003604,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 647727",DELETE FROM th214.purchase_issue_item WHERE id = 734370
734383,185560,T220037,EXPIRED,1,702506,2025-07-07 08:05:28,2025-07-07 08:05:28,,0.00,XEROFLAM STRIP OF 15 TABLETS,2025-01-31,65.00,0.00,EPR,34.83,6.00,6.00,0.00,2.09,2.09,0.00,39.01,,TEVOS PHARMACEUTICALS,DEFAULT (TEVOS PHARMACEUTICALS),EXPIRED,0.00,1,0.00,PR0-R00-S00-961,IN_RACK,622739,622739,DR0214-25A003841,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 622739",DELETE FROM th214.purchase_issue_item WHERE id = 734383
734386,168220,201CPAN2,EXPIRED,1,702509,2025-07-07 08:05:31,2025-07-07 08:05:30,,0.00,TEGRITAL 400MG STRIP OF 10 TABLETS,2025-01-31,35.50,0.00,EPR,26.66,6.00,6.00,0.00,1.60,1.60,0.00,29.86,,NOVARTIS INDIA LTD,PRASAR (NOVARTIS INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-667,IN_RACK,634338,634338,DR0214-25A003656,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 634338",DELETE FROM th214.purchase_issue_item WHERE id = 734386
734387,168220,202CPAN2,EXPIRED,1,702510,2025-07-07 08:05:31,2025-07-07 08:05:31,,0.00,TEGRITAL 400MG STRIP OF 10 TABLETS,2025-01-31,35.50,0.00,EPR,26.66,6.00,6.00,0.00,1.60,1.60,0.00,29.86,,NOVARTIS INDIA LTD,PRASAR (NOVARTIS INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-667,IN_RACK,634864,634864,DR0214-25A003656,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 634864",DELETE FROM th214.purchase_issue_item WHERE id = 734387
734389,168220,202CPAN2,EXPIRED,1,702512,2025-07-07 08:05:32,2025-07-07 08:05:31,,0.00,TEGRITAL 400MG STRIP OF 10 TABLETS,2025-01-31,35.50,0.00,EPR,26.66,6.00,6.00,0.00,1.60,1.60,0.00,29.86,,NOVARTIS INDIA LTD,PRASAR (NOVARTIS INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-667,IN_RACK,638967,638967,DR0214-25A003656,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 638967",DELETE FROM th214.purchase_issue_item WHERE id = 734389
734388,168210,204CPAM2,EXPIRED,1,702511,2025-07-07 08:05:31,2025-07-07 08:05:31,,0.00,TEGRITAL 100MG STRIP OF 10 TABLETS,2025-01-31,11.30,0.00,EPR,8.14,6.00,6.00,0.00,0.49,0.49,0.00,9.12,,NOVARTIS INDIA LTD,PRASAR (NOVARTIS INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-667,IN_RACK,638030,638030,DR0214-25A003656,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 638030",DELETE FROM th214.purchase_issue_item WHERE id = 734388
734387,168220,202CPAN2,EXPIRED,1,702510,2025-07-07 08:05:31,2025-07-07 08:05:31,,0.00,TEGRITAL 400MG STRIP OF 10 TABLETS,2025-01-31,35.50,0.00,EPR,26.66,6.00,6.00,0.00,1.60,1.60,0.00,29.86,,NOVARTIS INDIA LTD,PRASAR (NOVARTIS INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-667,IN_RACK,634864,634864,DR0214-25A003656,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 634864",DELETE FROM th214.purchase_issue_item WHERE id = 734387
734389,168220,202CPAN2,EXPIRED,1,702512,2025-07-07 08:05:32,2025-07-07 08:05:31,,0.00,TEGRITAL 400MG STRIP OF 10 TABLETS,2025-01-31,35.50,0.00,EPR,26.66,6.00,6.00,0.00,1.60,1.60,0.00,29.86,,NOVARTIS INDIA LTD,PRASAR (NOVARTIS INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-667,IN_RACK,638967,638967,DR0214-25A003656,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 638967",DELETE FROM th214.purchase_issue_item WHERE id = 734389
813746,O51153,SS24020,EXPIRED,2,773293,2025-07-15 06:44:32,2025-07-15 06:44:32,Z8-R11-S03-001,0.00,NEW V TOTAL BOTTLE OF 100ML SYRUP,2025-07-31,99.00,0.00,EPR,67.12,0.00,0.00,0.00,0.00,0.00,0.00,134.24,,ARISTO PHARMACEUTICALS PVT LTD,MANFORCE 1 (ARISTO PHARMACEUTICALS PVT LTD),EXPIRED,0.00,0,0.00,PR1-R01-S01-045,IN_RACK,531202,531202,DR0224-25A000249,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 531202",DELETE FROM th224.purchase_issue_item WHERE id = 813746
817558,S81424,LGM23032,EXPIRED,2,776545,2025-07-17 11:18:39,2025-07-17 11:18:39,,0.00,LEVOLIN PLUS MANGO FLAVOUR SUGAR FREE BOTTLE OF 100ML SYRUP,2025-08-31,126.64,0.00,EPR,61.67,0.00,0.00,12.00,0.00,0.00,14.80,138.14,,CIPLA LIMITED,RESPI ORAL TEAM 1 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,523636,523636,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 523636",DELETE FROM th224.purchase_issue_item WHERE id = 817558
817657,222941,L1164009,EXPIRED,1,776644,2025-07-17 11:18:50,2025-07-17 11:18:50,,0.00,STON 1B6 DELICIOUS PINEAPPLE FLAVOUR BOTTLE OF 200ML ORAL SOLUTION,2025-08-31,264.81,0.00,EPR,141.86,0.00,0.00,12.00,0.00,0.00,17.02,158.88,,CIPLA LIMITED,UROLOGY (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,524706,524706,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 524706",DELETE FROM th224.purchase_issue_item WHERE id = 817657
817698,I02186,SA31812,EXPIRED,1,776685,2025-07-17 11:18:54,2025-07-17 11:18:54,,0.00,BUDESAL 1MG 2ML PACKET OF 5 RESPULES,2025-07-31,309.90,0.00,EPR,179.30,0.00,0.00,12.00,0.00,0.00,21.52,200.82,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,524952,524952,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 524952",DELETE FROM th224.purchase_issue_item WHERE id = 817698
818072,I02186,SA31812,EXPIRED,2,777059,2025-07-17 11:19:34,2025-07-17 11:19:34,,0.00,BUDESAL 1MG 2ML PACKET OF 5 RESPULES,2025-07-31,309.90,0.00,EPR,179.30,0.00,0.00,12.00,0.00,0.00,43.03,401.63,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,527308,527308,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 527308",DELETE FROM th224.purchase_issue_item WHERE id = 818072
818092,I02186,SA31812,EXPIRED,1,777079,2025-07-17 11:19:36,2025-07-17 11:19:36,,0.00,BUDESAL 1MG 2ML PACKET OF 5 RESPULES,2025-07-31,309.90,0.00,EPR,179.30,0.00,0.00,12.00,0.00,0.00,21.52,200.82,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,527711,527711,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 527711",DELETE FROM th224.purchase_issue_item WHERE id = 818092
817698,I02186,SA31812,EXPIRED,1,776685,2025-07-17 11:18:54,2025-07-17 11:18:54,,0.00,BUDESAL 1MG 2ML PACKET OF 5 RESPULES,2025-07-31,309.90,0.00,EPR,179.30,0.00,0.00,12.00,0.00,0.00,21.52,200.82,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,524952,524952,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 524952",DELETE FROM th224.purchase_issue_item WHERE id = 817698
818072,I02186,SA31812,EXPIRED,2,777059,2025-07-17 11:19:34,2025-07-17 11:19:34,,0.00,BUDESAL 1MG 2ML PACKET OF 5 RESPULES,2025-07-31,309.90,0.00,EPR,179.30,0.00,0.00,12.00,0.00,0.00,43.03,401.63,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,527308,527308,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 527308",DELETE FROM th224.purchase_issue_item WHERE id = 818072
818092,I02186,SA31812,EXPIRED,1,777079,2025-07-17 11:19:36,2025-07-17 11:19:36,,0.00,BUDESAL 1MG 2ML PACKET OF 5 RESPULES,2025-07-31,309.90,0.00,EPR,179.30,0.00,0.00,12.00,0.00,0.00,21.52,200.82,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,527711,527711,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 527711",DELETE FROM th224.purchase_issue_item WHERE id = 818092
817698,I02186,SA31812,EXPIRED,1,776685,2025-07-17 11:18:54,2025-07-17 11:18:54,,0.00,BUDESAL 1MG 2ML PACKET OF 5 RESPULES,2025-07-31,309.90,0.00,EPR,179.30,0.00,0.00,12.00,0.00,0.00,21.52,200.82,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,524952,524952,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 524952",DELETE FROM th224.purchase_issue_item WHERE id = 817698
818072,I02186,SA31812,EXPIRED,2,777059,2025-07-17 11:19:34,2025-07-17 11:19:34,,0.00,BUDESAL 1MG 2ML PACKET OF 5 RESPULES,2025-07-31,309.90,0.00,EPR,179.30,0.00,0.00,12.00,0.00,0.00,43.03,401.63,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,527308,527308,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 527308",DELETE FROM th224.purchase_issue_item WHERE id = 818072
818092,I02186,SA31812,EXPIRED,1,777079,2025-07-17 11:19:36,2025-07-17 11:19:36,,0.00,BUDESAL 1MG 2ML PACKET OF 5 RESPULES,2025-07-31,309.90,0.00,EPR,179.30,0.00,0.00,12.00,0.00,0.00,21.52,200.82,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,527711,527711,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 527711",DELETE FROM th224.purchase_issue_item WHERE id = 818092
818703,I37263,A330357,EXPIRED,1,777689,2025-07-18 09:22:11,2025-07-18 09:22:11,,0.00,SYNCLAR 125MG BANANA FLAVOUR BOTTLE OF 30ML DRY SYRUP,2025-06-30,154.56,0.00,EPR,99.36,0.00,0.00,12.00,0.00,0.00,11.92,111.28,,CIPLA LIMITED,ZESTA (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,506936,506936,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 506936",DELETE FROM th224.purchase_issue_item WHERE id = 818703
818705,I37263,A330357,EXPIRED,1,777691,2025-07-18 09:22:11,2025-07-18 09:22:11,,0.00,SYNCLAR 125MG BANANA FLAVOUR BOTTLE OF 30ML DRY SYRUP,2025-06-30,154.56,0.00,EPR,99.36,0.00,0.00,12.00,0.00,0.00,11.92,111.28,,CIPLA LIMITED,ZESTA (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,507065,507065,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 507065",DELETE FROM th224.purchase_issue_item WHERE id = 818705
818703,I37263,A330357,EXPIRED,1,777689,2025-07-18 09:22:11,2025-07-18 09:22:11,,0.00,SYNCLAR 125MG BANANA FLAVOUR BOTTLE OF 30ML DRY SYRUP,2025-06-30,154.56,0.00,EPR,99.36,0.00,0.00,12.00,0.00,0.00,11.92,111.28,,CIPLA LIMITED,ZESTA (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,506936,506936,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 506936",DELETE FROM th224.purchase_issue_item WHERE id = 818703
818705,I37263,A330357,EXPIRED,1,777691,2025-07-18 09:22:11,2025-07-18 09:22:11,,0.00,SYNCLAR 125MG BANANA FLAVOUR BOTTLE OF 30ML DRY SYRUP,2025-06-30,154.56,0.00,EPR,99.36,0.00,0.00,12.00,0.00,0.00,11.92,111.28,,CIPLA LIMITED,ZESTA (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,507065,507065,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 507065",DELETE FROM th224.purchase_issue_item WHERE id = 818705
818720,I02186,SA313776,EXPIRED,1,777706,2025-07-18 09:22:15,2025-07-18 09:22:15,,0.00,BUDESAL 1MG 2ML PACKET OF 5 RESPULES,2025-06-30,309.00,0.00,EPR,220.71,0.00,0.00,12.00,0.00,0.00,26.49,247.20,,CIPLA LIMITED,RESP NEB 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,510229,510229,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 510229",DELETE FROM th224.purchase_issue_item WHERE id = 818720
818732,B72830,AEJ23002,EXPIRED,1,777718,2025-07-18 09:22:16,2025-07-18 09:22:16,,0.00,AZEE XL 200MG PEPPERMINT AND ORANGE FLAVOUR BOTTLE OF 30ML ORAL LIQUID,2025-07-31,114.24,0.00,EPR,66.28,0.00,0.00,12.00,0.00,0.00,7.95,74.23,,CIPLA LIMITED,NURTURE (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR1-R01-S01-276,IN_RACK,511904,511904,DR0224-25A000291,th224,"UPDATE th224.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 511904",DELETE FROM th224.purchase_issue_item WHERE id = 818732
