id,ucode,batch,return_reason,return_quantity,purchase_issue_id,created_on,updated_on,bin,discount_percentage,name,expiry,mrp,discount_amount,discount_on,epr,sgst,cgst,igst,sgst_amount,cgst_amount,igst_amount,amount,purchase_rate,brand,division,item_type,pts,gst_applicable,pr,assigned_bin,status,pre_purchase_issue_id,ppio_in_PR,source_debit_note_number,source_tenant,update_pre_purchase_query,delete_purchase_issue_item_query
759314,I46767,PAC23009,EXPIRED,1,725771,2025-07-11 11:17:44,2025-07-11 11:17:44,,0.00,PACIMOL MF 250MG SUSPENSION 60ML,2025-06-30,68.30,0.00,EPR,39.52,6.00,6.00,0.00,2.37,2.37,0.00,44.26,,IPCA LABORATORIES,INTIMA (IPCA LABORATORIES),EXPIRED,0.00,1,0.00,PR0-R00-S00-349,IN_RACK,613495,613495,DR0214-25A003165,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 613495",DELETE FROM th214.purchase_issue_item WHERE id = 759314
759316,I46767,PAC23009,EXPIRED,1,725773,2025-07-11 11:17:44,2025-07-11 11:17:44,,0.00,PACIMOL MF 250MG SUSPENSION 60ML,2025-06-30,68.30,0.00,EPR,39.52,6.00,6.00,0.00,2.37,2.37,0.00,44.26,,IPCA LABORATORIES,INTIMA (IPCA LABORATORIES),EXPIRED,0.00,1,0.00,PR0-R00-S00-349,IN_RACK,626959,626959,DR0214-25A003165,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 626959",DELETE FROM th214.purchase_issue_item WHERE id = 759316
734371,152340,ALT220407,EXPIRED,2,702494,2025-07-07 08:05:26,2025-07-07 08:05:25,,0.00,RIDOL 2MG STRIP OF 10 TABLETS,2025-04-30,24.50,0.00,EPR,15.49,6.00,6.00,0.00,1.86,1.86,0.00,34.70,,GUFIC BIOSCIENCES LTD,DEFAULT (GUFIC BIOSCIENCES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-229,IN_RACK,627089,627089,DR0214-25A003108,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 627089",DELETE FROM th214.purchase_issue_item WHERE id = 734371
734372,152340,PS21AG01,EXPIRED,3,702495,2025-07-07 08:05:26,2025-07-07 08:05:26,,0.00,RIDOL 2MG STRIP OF 10 TABLETS,2025-01-31,22.18,0.00,EPR,15.05,6.00,6.00,0.00,2.71,2.71,0.00,50.57,,GUFIC BIOSCIENCES LTD,DEFAULT (GUFIC BIOSCIENCES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-229,IN_RACK,633441,633441,DR0214-25A003108,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 633441",DELETE FROM th214.purchase_issue_item WHERE id = 734372
734374,126550,AB23005,EXPIRED,2,702497,2025-07-07 08:05:27,2025-07-07 08:05:26,,0.00,NUCART OA STRIP OF 12 TABLETS,2025-01-31,123.00,0.00,EPR,67.21,6.00,6.00,0.00,8.07,8.07,0.00,150.55,,GUFIC BIOSCIENCES LTD,DEFAULT (GUFIC BIOSCIENCES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-229,IN_RACK,633916,633916,DR0214-25A003108,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 633916",DELETE FROM th214.purchase_issue_item WHERE id = 734374
734378,152340,ALT220408,EXPIRED,1,702501,2025-07-07 08:05:27,2025-07-07 08:05:27,,0.00,RIDOL 2MG STRIP OF 10 TABLETS,2025-04-30,24.50,0.00,EPR,16.07,6.00,6.00,0.00,0.96,0.96,0.00,18.00,,GUFIC BIOSCIENCES LTD,DEFAULT (GUFIC BIOSCIENCES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-229,IN_RACK,649479,649479,DR0214-25A003108,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 649479",DELETE FROM th214.purchase_issue_item WHERE id = 734378
759513,O68759,5JAIW091,EXPIRED,1,725970,2025-07-11 11:18:19,2025-07-11 11:18:19,,0.00,HEALTH OK LEMON FLAVOUR FOR MEN STRIP OF 10 TABLETS,2025-06-30,110.00,0.00,EPR,74.58,9.00,9.00,0.00,6.71,6.71,0.00,88.00,,,DEFAULT (MANKIND PHARMACEUTICALS LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-135,IN_RACK,587474,587474,DR0214-25A003005,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 587474",DELETE FROM th214.purchase_issue_item WHERE id = 759513
759515,V13363,VRC23005,EXPIRED,1,725972,2025-07-11 11:18:19,2025-07-11 11:18:19,,0.00,VERTIN DT 24MG STRIP OF 15 ORALLY DISINTEGRATING TABLETS,2025-06-30,467.22,0.00,EPR,327.06,6.00,6.00,0.00,19.62,19.62,0.00,366.31,,ABBOTT INDIA LTD,NEUROLIFE (ABBOTT INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-143,IN_RACK,648273,648273,DR0214-25A003018,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 648273",DELETE FROM th214.purchase_issue_item WHERE id = 759515
759517,013550,PCH1070,EXPIRED,1,725974,2025-07-11 11:18:20,2025-07-11 11:18:19,,0.00,ARACHITOL 6L AMPOULE OF 1ML INJECTION (PACK OF 6),2025-07-31,407.76,0.00,EPR,262.13,6.00,6.00,0.00,15.73,15.73,0.00,293.59,,ABBOTT INDIA LTD,GENNEXT (ABBOTT INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-143,IN_RACK,648472,648472,DR0214-25A003018,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 648472",DELETE FROM th214.purchase_issue_item WHERE id = 759517
759519,013550,PCH1070,EXPIRED,1,725976,2025-07-11 11:18:20,2025-07-11 11:18:20,,0.00,ARACHITOL 6L AMPOULE OF 1ML INJECTION (PACK OF 6),2025-07-31,407.76,0.00,EPR,262.13,6.00,6.00,0.00,15.73,15.73,0.00,293.59,,ABBOTT INDIA LTD,GENNEXT (ABBOTT INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-143,IN_RACK,671311,671311,DR0214-25A003018,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 671311",DELETE FROM th214.purchase_issue_item WHERE id = 759519
759517,013550,PCH1070,EXPIRED,1,725974,2025-07-11 11:18:20,2025-07-11 11:18:19,,0.00,ARACHITOL 6L AMPOULE OF 1ML INJECTION (PACK OF 6),2025-07-31,407.76,0.00,EPR,262.13,6.00,6.00,0.00,15.73,15.73,0.00,293.59,,ABBOTT INDIA LTD,GENNEXT (ABBOTT INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-143,IN_RACK,648472,648472,DR0214-25A003018,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 648472",DELETE FROM th214.purchase_issue_item WHERE id = 759517
759519,013550,PCH1070,EXPIRED,1,725976,2025-07-11 11:18:20,2025-07-11 11:18:20,,0.00,ARACHITOL 6L AMPOULE OF 1ML INJECTION (PACK OF 6),2025-07-31,407.76,0.00,EPR,262.13,6.00,6.00,0.00,15.73,15.73,0.00,293.59,,ABBOTT INDIA LTD,GENNEXT (ABBOTT INDIA LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-143,IN_RACK,671311,671311,DR0214-25A003018,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 671311",DELETE FROM th214.purchase_issue_item WHERE id = 759519
760301,I36234,T24002,EXPIRED,1,726758,2025-07-11 11:22:35,2025-07-11 11:22:35,,0.00,NEW NUTRIMOM CARDAMOM FLAVOUR TIN OF 200GM POWDER,2025-08-31,440.00,0.00,EPR,223.74,9.00,9.00,0.00,20.14,20.14,0.00,264.01,,RAPTAKOS BRETT & CO LTD,EIDIKOS (RAPTAKOS BRETT & CO LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-583,IN_RACK,645502,645502,DR0214-25A003299,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 645502",DELETE FROM th214.purchase_issue_item WHERE id = 760301
716028,000251,23491178,EXPIRED,1,685286,2025-07-03 14:12:34,2025-07-03 14:12:34,,0.00,A TO Z NS STRIP OF 15 TABLETS,2025-04-30,155.00,0.00,EPR,96.68,9.00,9.00,0.00,8.70,8.70,0.00,114.08,,ALKEM LABORATORIES LTD,NEXA (ALKEM LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-275,IN_RACK,626910,626910,DR0214-25A003180,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 626910",DELETE FROM th214.purchase_issue_item WHERE id = 716028
759844,I02010,AZ-3001,EXPIRED,1,726301,2025-07-11 11:20:33,2025-07-11 11:20:32,,0.00,FLORESP AZ NASAL SPRAY 10ML,2025-07-31,403.90,0.00,EPR,216.37,6.00,6.00,0.00,12.98,12.98,0.00,242.33,,ZUVENTUS HEALTH CARE LTD,GROMAXX (ZUVENTUS HEALTH CARE LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-176,IN_RACK,647909,647909,DR0214-25A003067,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 647909",DELETE FROM th214.purchase_issue_item WHERE id = 759844
760061,176040,TBAS0012,EXPIRED,1,726518,2025-07-11 11:21:38,2025-07-11 11:21:38,,0.00,TURBOVAS 10MG STRIP OF 10 TABLETS,2025-08-31,210.00,0.00,EPR,120.01,6.00,6.00,0.00,7.20,7.20,0.00,134.41,,MICRO LABS,CARSYON 2 (MICRO LABS),EXPIRED,0.00,1,0.00,PR0-R00-S00-201,IN_RACK,656420,656420,DR0214-25A003086,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 656420",DELETE FROM th214.purchase_issue_item WHERE id = 760061
760416,M47481,GA41152,EXPIRED,1,726873,2025-07-11 11:22:56,2025-07-11 11:22:56,,0.00,AXBEX STRIP OF 15 TABLETS,2025-08-31,117.39,0.00,EPR,59.69,6.00,6.00,0.00,3.58,3.58,0.00,66.85,,OZONE PHARMACEUTICALS LTD,NUCLEUS (OZONE PHARMACEUTICALS LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-241,IN_RACK,646694,646694,DR0214-25A003129,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 646694",DELETE FROM th214.purchase_issue_item WHERE id = 760416
759790,R75574,SN21633,EXPIRED,1,726247,2025-07-11 11:20:26,2025-07-11 11:20:25,,0.00,FORACORT 400MCG CFC FREE BOX OF 120 MD METERED DOSE INHALER,2025-07-31,455.61,0.00,EPR,292.89,6.00,6.00,0.00,17.57,17.57,0.00,328.04,,CIPLA LIMITED,RESP TEAM 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-106,IN_RACK,658944,658944,DR0214-25A002984,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 658944",DELETE FROM th214.purchase_issue_item WHERE id = 759790
760214,R75574,SN21640,EXPIRED,1,726671,2025-07-11 11:22:21,2025-07-11 11:22:21,,0.00,FORACORT 400MCG CFC FREE BOX OF 120 MD METERED DOSE INHALER,2025-08-31,455.61,0.00,EPR,292.89,6.00,6.00,0.00,17.57,17.57,0.00,328.04,,CIPLA LIMITED,RESP TEAM 2 (CIPLA LIMITED),EXPIRED,0.00,1,0.00,PR0-R00-S00-106,IN_RACK,656436,656436,DR0214-25A002984,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 656436",DELETE FROM th214.purchase_issue_item WHERE id = 760214
760205,H65058,SH302,EXPIRED,1,726662,2025-07-11 11:22:20,2025-07-11 11:22:20,,0.00,EVALITE INTENSE DEPIGMENTING CREAM 30 G,2025-08-31,482.25,0.00,EPR,264.83,6.00,6.00,0.00,15.89,15.89,0.00,296.61,,GENO PHARMACEUTICALS LTD,DEFAULT (GENO PHARMACEUTICALS LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-407,IN_RACK,697236,697236,DR0214-25A003394,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 697236",DELETE FROM th214.purchase_issue_item WHERE id = 760205
734396,153420,UTGRDA202,EXPIRED,1,702519,2025-07-07 08:05:37,2025-07-07 08:05:37,,0.00,ROBINAXOL D STRIP OF 10 TABLETS,2025-03-31,133.12,0.00,EPR,88.15,6.00,6.00,0.00,5.29,5.29,0.00,98.73,,,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,558978,558978,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 558978",DELETE FROM th214.purchase_issue_item WHERE id = 734396
734397,153420,UTGRDA202,EXPIRED,1,702520,2025-07-07 08:05:37,2025-07-07 08:05:37,,0.00,ROBINAXOL D STRIP OF 10 TABLETS,2025-03-31,133.12,0.00,EPR,88.15,6.00,6.00,0.00,5.29,5.29,0.00,98.73,,,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,571825,571825,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 571825",DELETE FROM th214.purchase_issue_item WHERE id = 734397
734396,153420,UTGRDA202,EXPIRED,1,702519,2025-07-07 08:05:37,2025-07-07 08:05:37,,0.00,ROBINAXOL D STRIP OF 10 TABLETS,2025-03-31,133.12,0.00,EPR,88.15,6.00,6.00,0.00,5.29,5.29,0.00,98.73,,,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,558978,558978,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 558978",DELETE FROM th214.purchase_issue_item WHERE id = 734396
734397,153420,UTGRDA202,EXPIRED,1,702520,2025-07-07 08:05:37,2025-07-07 08:05:37,,0.00,ROBINAXOL D STRIP OF 10 TABLETS,2025-03-31,133.12,0.00,EPR,88.15,6.00,6.00,0.00,5.29,5.29,0.00,98.73,,,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,571825,571825,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 571825",DELETE FROM th214.purchase_issue_item WHERE id = 734397
734398,198600,UTGGHA205,EXPIRED,1,702521,2025-07-07 08:05:38,2025-07-07 08:05:37,,0.00,GLIMCHEK M 1MG STRIP OF 10 TABLETS,2025-02-28,52.78,0.00,EPR,30.79,6.00,6.00,0.00,1.85,1.85,0.00,34.48,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,625989,625989,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 625989",DELETE FROM th214.purchase_issue_item WHERE id = 734398
734399,146975,UTGRBB110,EXPIRED,1,702522,2025-07-07 08:05:38,2025-07-07 08:05:38,,0.00,RAB 20MG STRIP OF 10 TABLETS,2025-01-31,84.17,0.00,EPR,42.45,6.00,6.00,0.00,2.55,2.55,0.00,47.54,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,633421,633421,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 633421",DELETE FROM th214.purchase_issue_item WHERE id = 734399
734400,180615,UTGVLB107,EXPIRED,20,702523,2025-07-07 08:05:39,2025-07-07 08:05:38,,0.00,VERMISOL 150MG STRIP OF 1 TABLET,2025-01-31,33.41,0.00,EPR,13.60,6.00,6.00,0.00,16.32,16.32,0.00,304.64,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,633873,633873,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 633873",DELETE FROM th214.purchase_issue_item WHERE id = 734400
734402,180615,UTGVLB107,EXPIRED,1,702525,2025-07-07 08:05:39,2025-07-07 08:05:39,,0.00,VERMISOL 150MG STRIP OF 1 TABLET,2025-01-31,33.41,0.00,EPR,13.60,6.00,6.00,0.00,0.82,0.82,0.00,15.23,,KHANDELWAL LABORATORIES LTD,DEFAULT (KHANDELWAL LABORATORIES LTD),EXPIRED,0.00,1,0.00,PR0-R00-S00-338,IN_RACK,636791,636791,DR0214-25A003311,th214,"UPDATE th214.pre_purchase_issue_order SET updated_on = NOW(), status = 'CREATED' WHERE id = 636791",DELETE FROM th214.purchase_issue_item WHERE id = 734402
